,sido_name,gugun_name,sido_code,gugun_code,addr,doro_address,s_code,s_name,open_dt,lat,lot,s_biz_code,store_area_code,out_distance,defaultimage
0,서울,강남구,01,0101,서울특별시 강남구 역삼동 755 한솔필리아,서울특별시 강남구 역삼로 310 (역삼동),1727,역삼이마트,20201127,37.499367,127.048425,4043,A01,108.14,http://image.istarbucks.co.kr/upload/store/2021/12/[4043]_20211201044027_sla8h.jpg
1,서울,강남구,01,0101,서울특별시 강남구 삼성동 168-22 페코빌딩,서울특별시 강남구 영동대로96길 12 (삼성동),1846,삼성동,20210806,37.510843366121534,127.06363342044263,4104,A01,109.95,http://image.istarbucks.co.kr/upload/store/2021/08/[4104]_20210806094413_q57n6.jpg
2,서울,강남구,01,0101,서울특별시 강남구 논현동 164-7,서울특별시 강남구 강남대로 512 (논현동),1902,강남논현,20211216,37.5078978596254,127.023338614644,4244,A01,106.74,http://image.istarbucks.co.kr/upload/store/2021/12/[4244]_20211215012300_tec8s.jpg
3,서울,강남구,01,0101,서울특별시 강남구 역삼동 702-10 아남타워빌딩,서울특별시 강남구 테헤란로 311 (역삼동),1752,테헤란로아남타워,20210107,37.50383,127.04487,3990,A01,108.13,http://image.istarbucks.co.kr/upload/store/2021/01/[3990]_20210106103819_b42sb.jpg
4,서울,강남구,01,0101,서울특별시 강남구 대치동 996-1번지,서울특별시 강남구 테헤란로 620 (대치동),2000,삼성역,20220707,37.509206962541256,127.06560851480327,4319,A01,110,http://image.istarbucks.co.kr/upload/store/2022/07/[4319]_20220704024046_xwja3.jpg
5,서울,강남구,01,0101,서울특별시 강남구 역삼동 858,서울특별시 강남구 강남대로 396 (역삼동),1975,강남역신분당역사,20220512,37.4970572543978,127.028180714381,4293,A01,106.48,http://image.istarbucks.co.kr/upload/store/2022/05/[4293]_20220511055826_8m4a3.jpg
6,서울,강남구,01,0101,서울특별시 강남구 역삼동 652-2,서울특별시 강남구 봉은사로 222 (역삼동),2057,언주역,20221124,37.507775,127.036472,3820,A01,107.72,http://image.istarbucks.co.kr/upload/store/2022/11/[3820]_20221123094136_phoxn.jpg
7,서울,강남구,01,0101,서울특별시 강남구 대치동 993-1,서울특별시 강남구 영동대로 237 (대치동),1716,대치삼성프라자,20201008,37.500313,127.066961,3968,A01,109.6,http://image.istarbucks.co.kr/upload/store/2020/10/[3968]_20201007045704_g8rjm.jpg
8,서울,강남구,01,0101,서울특별시 강남구 세곡동 551 팜모드빌딩,서울특별시 강남구 헌릉로569길 18 (세곡동),1800,강남세곡,20210422,37.467274319644,127.099929726,4079,A01,110.37,http://image.istarbucks.co.kr/upload/store/2021/04/[4079]_20210421101343_q0vv3.jpg
9,서울,강남구,01,0101,서울특별시 강남구 논현동 70-6 트리스빌딩,서울특별시 강남구 언주로 727 (논현동),1813,도산사거리,20210610,37.51966,127.0341,4032,A01,108.23,http://image.istarbucks.co.kr/upload/store/2021/06/[4032]_20210608100757_izwnd.jpg
10,서울,강남구,01,0101,서울특별시 강남구 역삼동 676 센터필드,서울특별시 강남구 테헤란로 231 (역삼동),1831,센터필드R,20210727,37.50369465391196,127.04172081609172,4152,A01,107.88,http://image.istarbucks.co.kr/upload/store/2021/07/[4152]_20210727102528_fiumo.jpg
11,서울,강남구,01,0101,서울특별시 강남구 삼성동 159 코엑스아셈타워 AT-01호,서울특별시 강남구 영동대로 517 (삼성동),1710,코엑스아셈타워,20201104,37.513019,127.059838,3980,A01,109.78,http://image.istarbucks.co.kr/upload/store/2020/11/[3980]_20201104074104_16slo.jpg
12,서울,강남구,01,0101,서울특별시 강남구 수서동 724 로즈데일오피스텔,서울특별시 강남구 광평로 280 (수서동),1873,수서역사거리,20210929,37.4873267937748,127.103140081887,4153,A01,111.68,http://image.istarbucks.co.kr/upload/store/2021/09/[4153]_20210929104219_e50fl.jpg
13,서울,강남구,01,0101,서울특별시 강남구 개포동 167-9,서울특별시 강남구 선릉로 34 (개포동),2125,개포동,20230421,37.4828551359882,127.0607152444621,4409,A01,108.16,http://image.istarbucks.co.kr/upload/store/2023/04/[4409]_20230420063710_mk72y.jpg
14,서울,강남구,01,0101,서울특별시 강남구 대치동 922-1 SH타워,서울특별시 강남구 선릉로 324 (대치동),1760,대치한티,20210128,37.4984818,127.052066,4024,A01,108.37,http://image.istarbucks.co.kr/upload/store/2021/01/[4024]_20210129074525_8nc9p.jpg
15,서울,강남구,01,0101,서울특별시 강남구 논현동 5번지 2층,"서울특별시 강남구 도산대로 134, 2층 (논현동)",433,도산가로수길,20110907,37.51736229999999,127.02329570000006,9629,A01,107.29,http://image.istarbucks.co.kr/upload/store/2021/10/[9629]_20211014044748_zng6n.jpg
16,서울,강남구,01,0101,서울특별시 강남구 논현동 216-5번지,서울특별시 강남구 논현로 648 (논현동),430,논현힐탑,20110829,37.5115577,127.03226199999994,9626,A01,107.62,http://image.istarbucks.co.kr/upload/store/2018/12/[9626]_20181228010612_clhtk.jpg
17,서울,강남구,01,0101,서울특별시 강남구 역삼동 697-45 대흥빌딩 1층,"서울특별시 강남구 선릉로93길 22, 대흥빌딩 1층 (역삼동)",565,선릉로,20121114,37.505053,127.046577,9752,A01,108.32,http://image.istarbucks.co.kr/upload/store/2018/09/[9752]_20180924131752689.jpg
18,서울,강남구,01,0101,서울특별시 강남구 대치동 942-5번지 1층,"서울특별시 강남구 삼성로86길 7, 1층 (대치동)",325,포스코,20100714,37.50576,127.057966,9531,A01,109.23,http://image.istarbucks.co.kr/upload/store/2022/11/[9531]_20221102073301_b21mv.jpg
19,서울,강남구,01,0101,서울특별시 강남구 역삼동 706-1번지,서울특별시 강남구 테헤란로 306 (역삼동),316,르네상스사거리,20100325,37.502721,127.044308,9521,A01,108.02,http://image.istarbucks.co.kr/upload/store/2020/11/[9521]_20201107045253_s7ogf.jpg
20,서울,강남구,01,0101,"서울특별시 강남구 청담동 84-3번지 삼원빌딩 1,2층","서울특별시 강남구 선릉로 836, 삼원빌딩 1,2층 (청담동)",338,압구정로데오역,20100831,37.526549,127.040437,9545,A01,109.11,http://image.istarbucks.co.kr/upload/store/2020/10/[9545]_20201027103930_nyjip.jpg
21,서울,강남구,01,0101,서울특별시 강남구 역삼동 826-26번지 1층 101호,"서울특별시 강남구 테헤란로2길 27, 1층 101호 (역삼동)",497,강남비젼타워,20120330,37.4964557,127.02968850000002,9692,A01,106.55,http://image.istarbucks.co.kr/upload/store/2019/06/[9692]_20190605072418_9u1cn.jpg
22,서울,강남구,01,0101,서울특별시 강남구 역삼동 681번지 금강빌딩 1-2층,"서울특별시 강남구 봉은사로 304, 금강빌딩 1-2층 (역삼동)",306,아크로힐스논현,20091223,37.50898041,127.0403869,9517,A01,108.08,http://image.istarbucks.co.kr/upload/store/2020/05/[9517]_20200501071134_1h958.jpg
23,서울,강남구,01,0101,서울특별시 강남구 신사동 639-7번지,서울특별시 강남구 언주로174길 29 (신사동),394,신압구정,20110607,37.528115,127.036441,9598,A01,108.91,http://image.istarbucks.co.kr/upload/store/2022/08/[9598]_20220821063729_mcly6.jpg
24,서울,강남구,01,0101,서울특별시 강남구 역삼동 798-30,서울특별시 강남구 도곡로 183 (역삼동),471,역삼럭키,20120110,37.492209,127.039389,9663,A01,107.05,http://image.istarbucks.co.kr/upload/store/2019/04/[9663]_20190403122121_pqe5n.jpg
25,서울,강남구,01,0101,서울특별시 강남구 삼성동 91-31,서울특별시 강남구 영동대로 616 (삼성동),484,코엑스사거리,20120227,37.515351,127.060109,9678,A01,109.94,http://image.istarbucks.co.kr/upload/store/2019/05/[9678]_20190516110139_oclgo.jpg
26,서울,강남구,01,0101,서울특별시 강남구 역삼동 708-6 LG화재 빌딩,"서울특별시 강남구 테헤란로 334, LG화재 빌딩 (역삼동)",258,선릉역,20041119,37.50393894,127.0485135,9308,A01,108.41,http://image.istarbucks.co.kr/upload/store/2020/05/[9308]_20200508124414_siviz.jpg
27,서울,강남구,01,0101,서울특별시 강남구 신사동 583-3,서울특별시 강남구 논현로 841 (신사동),259,압구정미소,20041210,37.52405601,127.027915,9309,A01,108.03,http://image.istarbucks.co.kr/upload/store/2023/03/[9309]_20230306084703_kdlfd.jpg
28,서울,강남구,01,0101,서울특별시 강남구 역삼동 679,서울특별시 강남구 논현로 508 (역삼동),266,GS타워,20050806,37.5018592,127.03727759999992,9329,A01,107.44,http://image.istarbucks.co.kr/upload/store/2021/09/[9329]_20210930053708_3wkjl.jpg
29,서울,강남구,01,0101,서울특별시 강남구 삼성동 51번지,서울특별시 강남구 삼성로 605 (삼성동),58,삼성현대힐,20081205,37.51354184,127.0527183,9478,A01,109.28,http://image.istarbucks.co.kr/upload/store/2020/05/[9478]_20200508024144_ywdvy.jpg
30,서울,강남구,01,0101,서울특별시 강남구 삼성2동 37-17 에프오빌딩,서울특별시 강남구 봉은사로 407 (삼성동) 에프오빌딩,989,선정릉역,20150922,37.51075489999999,127.04455970000003,3170,A01,108.5,http://image.istarbucks.co.kr/upload/store/2021/04/[3170]_20210409082021_5ie11.jpg
31,서울,강남구,01,0101,서울특별시 강남구 대치동 994-10,서울특별시 강남구 영동대로 215 (대치동),3,학여울역,20060223,37.49803646,127.0684943,9351,A01,109.59,http://image.istarbucks.co.kr/upload/store/2022/12/[9351]_20221219011119_1qm9p.jpg
32,서울,강남구,01,0101,서울특별시 강남구 역삼동 736-1,서울특별시 강남구 테헤란로 142 (역삼동),19,아크플레이스,20060421,37.49971982,127.0349084,9358,A01,107.14,http://image.istarbucks.co.kr/upload/store/2020/10/[9358]_20201026032148_iy3fx.jpg
33,서울,강남구,01,0101,서울특별시 강남구 개포4동 1229-1,서울특별시 강남구 논현로 88 (개포동),272,포이,20050530,37.47781106,127.0451411,9322,A01,106.69,http://image.istarbucks.co.kr/upload/store/2021/09/[9322]_20210913034753_3ckgh.jpg
34,서울,강남구,01,0101,서울특별시 강남구 대치동 507 윈플러스상가 107호,서울특별시 강남구 남부순환로 2936 (대치동) 107호,274,대치역,20050510,37.493554,127.061874,9320,A01,108.84,http://image.istarbucks.co.kr/upload/store/2021/02/[9320]_20210210023926_8iyma.jpg
35,서울,강남구,01,0101,서울특별시 강남구 논현동 241-7 웰빙센터 1층,"서울특별시 강남구 선릉로 669, 웰빙센터 1층 (논현동)",275,강남구청역,20050420,37.5165849,127.04124330000002,9319,A01,108.59,http://image.istarbucks.co.kr/upload/store/2021/12/[9319]_20211222090208_scyh3.jpg
36,서울,강남구,01,0101,서울특별시 강남구 역삼동 677-25 큰길타워,"서울특별시 강남구 테헤란로 223, 큰길타워빌딩 (역삼동)",278,큰길타워,20050310,37.50236693,127.0407,9316,A01,107.73,http://image.istarbucks.co.kr/upload/store/2021/04/[9316]_20210426095604_q2rqz.jpg
37,서울,강남구,01,0101,서울특별시 강남구 역삼동 747-21,서울특별시 강남구 논현로 401 (역삼동),279,구역삼사거리,20080528,37.49592355,127.0388645,9447,A01,107.22,http://image.istarbucks.co.kr/upload/store/2018/10/[9447]_20181026080547_ewb1c.jpg
38,서울,강남구,01,0101,서울특별시 강남구 신사동 635-13,서울특별시 강남구 압구정로42길 32 (신사동),283,압구정로,20071221,37.52680046,127.0347174,9431,A01,108.7,http://image.istarbucks.co.kr/upload/store/2022/12/[9431]_20221209094318_qgmo2.jpg
39,서울,강남구,01,0101,서울특별시 강남구 신사동 580-2 관영빌딩 1층 지하1층,"서울특별시 강남구 압구정로 170, 관영빌딩 1층 지하1층 (신사동)",158,압구정역,20010310,37.52674095,127.0281105,9213,A01,108.2,http://image.istarbucks.co.kr/upload/store/2021/11/[9213]_20211116103429_bsx0i.jpg
40,서울,강남구,01,0101,서울특별시 강남구 대치동 889-70 세화빌딩 1층,서울특별시 강남구 테헤란로64길 18 (대치동) 1층,170,선릉세화빌딩,20011110,37.50377562,127.051196,9228,A01,108.6,http://image.istarbucks.co.kr/upload/store/2021/12/[9228]_20211230013214_b5luy.jpg
41,서울,강남구,01,0101,서울특별시 강남구 삼성동 144-25 태리타워 1층,"서울특별시 강남구 테헤란로 443, 애플트리타워 1층 (삼성동)",180,삼성,20020329,37.50703529,127.0555503,9238,A01,109.12,http://image.istarbucks.co.kr/upload/store/2016/12/[9238]_20161227082322_nw9oq.JPG
42,서울,강남구,01,0101,서울특별시 강남구 도곡동 467-17 타워팰리스Ⅱ F 지하1층,"서울특별시 강남구 언주로30길 57, 타워팰리스Ⅱ F 지하1층 (도곡동)",198,SSG마켓도곡R,20030115,37.490298,127.054895,9260,A01,108.13,http://image.istarbucks.co.kr/upload/store/2018/12/[9260]_20181207061914_j55lb.jpg
43,서울,강남구,01,0101,서울특별시 강남구 대치동 988-17 대진빌딩,서울특별시 강남구 도곡로 511 (대치동),200,대치,20030509,37.49966175,127.0622171,9263,A01,109.21,http://image.istarbucks.co.kr/upload/store/2018/12/[9263]_20181228133051986.jpg
44,서울,강남구,01,0101,서울특별시 강남구 논현동 87,서울특별시 강남구 논현로 704 (논현동),251,학동역,20040830,37.51464884,127.0307302,9301,A01,107.69,http://image.istarbucks.co.kr/upload/store/2020/05/[9301]_20200513112350_jjfmq.jpg
45,서울,강남구,01,0101,서울특별시 강남구 대치동 1001-8 외 2필지 동남유화빌딩1층,"서울특별시 강남구 영동대로86길 12, 동남유화빌딩 1층",607,삼성교,20130423,37.507794,127.06517,9792,A01,109.89,http://image.istarbucks.co.kr/upload/store/2020/10/[9792]_20201005031431_dhnk2.jpg
46,서울,강남구,01,0101,서울특별시 강남구 삼성동 154-10번지,서울특별시 강남구 테헤란로87길 33 (삼성동),643,삼성도심공항,20130723,37.5097863,127.05791339999996,9835,A01,109.45,http://image.istarbucks.co.kr/upload/store/2022/02/[9835]_20220228110835_e0saa.jpg
47,서울,강남구,01,0101,서울특별시 강남구 청담동 52-1 인희빌딩 1층,"서울특별시 강남구 도산대로 532, 인희빌딩 1층 (청담동)",667,청담,20130917,37.5243631,127.05155990000003,9859,A01,109.82,http://image.istarbucks.co.kr/upload/store/2021/06/[9859]_20210616082232_5zcmk.jpg
48,서울,강남구,01,0101,서울특별시 강남구 역삼동 809-10번지 한석타워 2층 1-2호,"서울특별시 강남구 강남대로 456, 한석타워 2층 1-2호 (역삼동)",630,강남대로,20130620,37.50314,127.025546,9824,A01,106.63,http://image.istarbucks.co.kr/upload/store/2023/02/[9824]_20230203102338_io5t7.jpg
49,서울,강남구,01,0101,서울특별시 강남구 역삼동 735-3번지 P&S TOWER,"서울특별시 강남구 테헤란로 134, P&S TOWER (역삼동)",636,역삼포스코,20130709,37.499721,127.033582,9831,A01,107.04,http://image.istarbucks.co.kr/upload/store/2021/02/[9831]_20210202023751_ps70b.jpg
50,서울,강남구,01,0101,서울특별시 강남구 역삼동 678-39번지 한국고등교육재단빌딩1층,"서울특별시 강남구 테헤란로 211, 한국고등교육재단빌딩 1층 (역삼동)",632,역삼대로,20130625,37.501623,127.039375,9826,A01,107.58,http://image.istarbucks.co.kr/upload/store/2015/07/[9826]_20150730163409023.JPG
51,서울,강남구,01,0101,서울특별시 강남구 신사동 529-10 1~2층,"서울특별시 강남구 논현로175길 94, 1~2층 (신사동)",672,가로수길,20131004,37.5231593,127.02162499999997,9861,A01,107.51,http://image.istarbucks.co.kr/upload/store/2021/10/[9861]_20211022025952_78zvw.jpg
52,서울,강남구,01,0101,서울특별시 강남구 삼성동 159 코엑스 O103호,서울특별시 강남구 영동대로 513 (삼성동) O103호,744,코엑스몰,20140301,37.513715,127.059245,9933,A01,109.78,http://image.istarbucks.co.kr/upload/store/2021/06/[9933]_20210629090655_4vvw3.jpg
53,서울,강남구,01,0101,서울특별시 강남구 역삼동 830-71,서울특별시 강남구 역삼로 123 (역삼동),752,역삼초교사거리,20140326,37.4941059,127.03299730000003,9939,A01,106.67,http://image.istarbucks.co.kr/upload/store/2021/12/[9939]_20211214110824_345c9.jpg
54,서울,강남구,01,0101,서울특별시 강남구 대치동 1024 디마크빌딩 101호,"서울특별시 강남구 도곡로 408, 디마크빌딩 101호 (대치동)",687,한티역,20131108,37.496801,127.055055,9883,A01,108.5,http://image.istarbucks.co.kr/upload/store/2022/04/[9883]_20220428102434_dludc.jpg
55,서울,강남구,01,0101,서울특별시 강남구 청담동 6-5 리츠타워,서울특별시 강남구 도산대로 458 (청담동) 리츠타워,734,청담사거리,20140220,37.5236351,127.04686509999999,9926,A01,109.42,http://image.istarbucks.co.kr/upload/store/2023/02/[9926]_20230215060443_nykuo.jpg
56,서울,강남구,01,0101,서울특별시 강남구 논현동 238-5 한국건설기술인협회,서울특별시 강남구 언주로 650 (논현동) 한국건설기술인협회,815,서울세관사거리,20140731,37.514887,127.035653,9998,A01,108.07,http://image.istarbucks.co.kr/upload/store/2022/04/[9998]_20220429093719_qcjw0.jpg
57,서울,강남구,01,0101,서울특별시 강남구 대치동 651,서울특별시 강남구 남부순환로 2909 (대치동),825,도곡역,20140828,37.492167,127.057398,3009,A01,108.42,http://image.istarbucks.co.kr/upload/store/2023/01/[3009]_20230118065252_xpepz.jpg
58,서울,강남구,01,0101,서울특별시 강남구 논현동 1-3 렉스타워,서울특별시 강남구 도산대로 108 (논현동) 렉스타워,863,신사역,20141211,37.5162021,127.0207428,3048,A01,107.03,http://image.istarbucks.co.kr/upload/store/2023/05/[3048]_20230512024854_8xtev.jpg
59,서울,강남구,01,0101,서울특별시 강남구 논현동 59-8 구산빌딩,"서울특별시 강남구 논현로 752 (논현동,구산빌딩)",914,을지병원사거리,20150422,37.5191632,127.0286446,3096,A01,107.79,http://image.istarbucks.co.kr/upload/store/2023/04/[3096]_20230423095750_2t49d.jpg
60,서울,강남구,01,0101,서울특별시 강남구 삼성동 157-36 화진빌딩,서울특별시 강남구 테헤란로 505 (삼성동) 화진빌딩,1038,포스코사거리,20160224,37.5075307,127.05742710000004,3235,A01,109.29,http://image.istarbucks.co.kr/upload/store/2021/04/[3235]_20210421102753_wudn7.jpg
61,서울,강남구,01,0101,서울특별시 강남구 대치동 960-5 티아빌딩,서울특별시 강남구 삼성로 402 (대치동),1062,대치사거리,20160512,37.503331,127.058817,3287,A01,109.15,http://image.istarbucks.co.kr/upload/store/2016/05/[3287]_20160512083154_z0va6.JPG
62,서울,강남구,01,0101,서울특별시 강남구 논현2동 93-2번지,서울특별시 강남구 도산대로 328 (논현동),991,학동사거리,20150911,37.52236449999999,127.03795430000002,3171,A01,108.68,http://image.istarbucks.co.kr/upload/store/2021/10/[3171]_20211012080419_8vzjh.jpg
63,서울,강남구,01,0101,서울특별시 강남구 역삼동 832-3 강남역 쉐르빌,서울특별시 강남구 강남대로 328 (역삼동),1129,강남우성,20161110,37.492396,127.03091,3346,A01,106.42,http://image.istarbucks.co.kr/upload/store/2021/09/[3346]_20210902031512_flvb3.jpg
64,서울,강남구,01,0101,서울특별시 강남구 청담동 89-4,서울특별시 강남구 도산대로57길 24 (청담동),1146,청담스타R,20161214,37.525216,127.041827,3366,A01,109.14,http://image.istarbucks.co.kr/upload/store/2020/09/[3366]_20200919014258_y0mzi.jpg
65,서울,강남구,01,0101,서울특별시 강남구 신사동 533-11,서울특별시 강남구 가로수길 59 ,1159,신사가로수,20161227,37.521933,127.022521,3355,A01,107.5,http://image.istarbucks.co.kr/upload/store/2023/07/[3355]_20230730024721_ry7az.jpg
66,서울,강남구,01,0101,서울특별시 강남구 신사동 609 이소니프라자,서울특별시 강남구 압구정로30길 17 (신사동),1084,압구정,20160623,37.526283,127.02956,3303,A01,108.29,http://image.istarbucks.co.kr/upload/store/2021/10/[3303]_20211020080232_ccnsn.jpg
67,서울,강남구,01,0101,서울특별시 강남구 청담동 132-1 삼청빌딩,서울특별시 강남구 영동대로 720 (청담동),1154,청담영동대로,20161223,37.522156,127.056449,3370,A01,110.05,http://image.istarbucks.co.kr/upload/store/2017/07/[3370]_20170715044954_rfniu.jpg
68,서울,강남구,01,0101,서울특별시 강남구 대치동 941-19 진흥빌딩,서울특별시 강남구 도곡로 457 (대치동),1099,대치은마사거리,20160812,37.498973,127.060172,3315,A01,109.01,http://image.istarbucks.co.kr/upload/store/2016/08/[3315]_20160812065240_v3o5e.jpg
69,서울,강남구,01,0101,서울특별시 강남구 역삼동 825 미진프라자 1층 101호,서울특별시 강남구 강남대로 390 (역삼동),1258,강남R,20170816,37.497711,127.028439,3478,A01,106.53,http://image.istarbucks.co.kr/upload/store/2017/08/[3478]_20170822020135_a2lao.png
70,서울,강남구,01,0101,서울특별시 강남구 역삼동 788-10,서울특별시 강남구 도곡로 205 (역삼동),1263,도곡공원,20170825,37.492805,127.041309,3496,A01,107.23,http://image.istarbucks.co.kr/upload/store/2017/08/[3496]_20170824060802_bp0s9.jpg
71,서울,강남구,01,0101,서울특별시 강남구 청담동 44-12 대륭빌딩,서울특별시 강남구 학동로 419 (청담동),1188,강남구청정문,20170323,37.518181,127.045995,3397,A01,109.04,http://image.istarbucks.co.kr/upload/store/2017/03/[3397]_20170328092242_kyldo.jpg
72,서울,강남구,01,0101,서울특별시 강남구 삼성동 159 코엑스  A106호,서울특별시 강남구 영동대로 513 (삼성동) 코엑스 A106호,1211,스타필드코엑스몰R,20170502,37.50999,127.061455,3467,A01,109.73,http://image.istarbucks.co.kr/upload/store/2018/02/[3467]_20180226085535_lizi2.jpg
73,서울,강남구,01,0101,"서울특별시 강남구 역삼동 813-17 1,2,3층",서울특별시 강남구 봉은사로2길 39 (역삼동),1255,강남오거리,20170818,37.502117,127.026672,3483,A01,106.65,http://image.istarbucks.co.kr/upload/store/2017/08/[3483]_20170818074753_u95cx.jpg
74,서울,강남구,01,0101,서울특별시 강남구 삼성동 114-9 올림푸스타워,서울특별시 강남구 봉은사로 446 (삼성동),1348,봉은사로선정릉,20180306,37.511293,127.048409,3564,A01,108.82,http://image.istarbucks.co.kr/upload/store/2018/04/[3564]_20180417045105_xv16y.jpg
75,서울,강남구,01,0101,서울특별시 강남구 삼성동 141-28 동신빌딩,서울특별시 강남구 테헤란로 409 (삼성동),1355,선릉동신빌딩R,20180330,37.505321,127.050409,3562,A01,108.63,http://image.istarbucks.co.kr/upload/store/2018/03/[3562]_20180326063222_r20gs.jpg
76,서울,강남구,01,0101,서울특별시 강남구 도곡동 956 LG전자 강남R&D센터,서울특별시 강남구 남부순환로 2621 (도곡동),1404,양재강남빌딩R,20180824,37.485192,127.036685,3604,A01,106.45,http://image.istarbucks.co.kr/upload/store/2020/07/[3604]_20200703010217_yqu8z.jpg
77,서울,강남구,01,0101,서울특별시 강남구 수서동 715 수서빌딩,서울특별시 강남구 광평로 281 (수서동),1389,수서역R,20180627,37.488008,127.102650,3588,A01,111.67,http://image.istarbucks.co.kr/upload/store/2018/06/[3588]_20180625121751_b9cya.JPG
78,서울,강남구,01,0101,서울특별시 강남구 신사동 621-1,서울특별시 강남구 언주로 861 (신사동),1411,압구정R,20180831,37.5273669,127.033061,3623,A01,108.61,http://image.istarbucks.co.kr/upload/store/2019/11/[3623]_20191125073032_uaqua.jpg
79,서울,강남구,01,0101,서울특별시 강남구 대치동 944-31 한국섬유산업연합회,서울특별시 강남구 테헤란로 518 (대치동),1438,삼성역섬유센터R,20181123,37.507750,127.060651,3648,A01,109.54,http://image.istarbucks.co.kr/upload/store/2019/04/[3648]_20190416114636_1vz1i.jpg
80,서울,강남구,01,0101,서울특별시 강남구 삼성동 159 코엑스,서울특별시 강남구 영동대로 513 (삼성동),1626,코엑스별마당,20200416,37.510150,127.060275,3897,A01,109.65,http://image.istarbucks.co.kr/upload/store/2020/04/[3897]_20200416024102_gur3n.jpg
81,서울,강남구,01,0101,서울특별시 강남구 신사동 592 윤성빌딩,서울특별시 강남구 논현로 834 (신사동),1650,압구정윤성빌딩,20200529,37.5227934,127.0286009,3893,A01,108.01,http://image.istarbucks.co.kr/upload/store/2021/08/[3893]_20210828042809_9v371.jpg
82,서울,강남구,01,0101,서울특별시 강남구 삼성동 108-6 JBK TOWER 빌딩,서울특별시 강남구 봉은사로 619 (삼성동),1640,봉은사역,20200528,37.515000,127.063196,3912,A01,110.15,http://image.istarbucks.co.kr/upload/store/2020/05/[3912]_20200527074116_twz04.jpg
83,서울,강남구,01,0101,서울특별시 강남구 대치동 599 대원빌딩,서울특별시 강남구 남부순환로 2947 (대치동),1468,대치재경빌딩R,20190214,37.494668,127.062583,3703,A01,108.96,http://image.istarbucks.co.kr/upload/store/2019/02/[3703]_20190215093408_m3pv1.jpg
84,서울,강남구,01,0101,서울특별시 강남구 역삼동 648-22 동찬빌딩,서울특별시 강남구 테헤란로 125 (역삼동),1527,국기원사거리,20190731,37.499517,127.031495,3669,A01,106.87,http://image.istarbucks.co.kr/upload/store/2019/07/[3669]_20190730073527_5nk40.jpg
85,서울,강남구,01,0101,서울특별시 강남구 논현동 18-4 성일빌딩,서울특별시 강남구 강남대로 584 (논현동),1595,신사역성일빌딩,20191219,37.5139309,127.0206057,3858,A01,106.89,http://image.istarbucks.co.kr/upload/store/2022/01/[3858]_20220127064243_5khni.jpg
86,서울,강남구,01,0101,서울특별시 강남구 논현동 142-2 정일빌딩,서울특별시 강남구 강남대로 538 (논현동),1434,논현역사거리,20181123,37.510178,127.022223,3672,A01,106.79,http://image.istarbucks.co.kr/upload/store/2018/12/[3672]_20181211120009_t9i9n.jpg
87,서울,강남구,01,0101,서울특별시 강남구 역삼동 721-13 아레나빌딩,서울특별시 강남구 언주로 425 (역삼동),1509,역삼아레나빌딩,20190613,37.501087,127.043069,3762,A01,107.83,http://image.istarbucks.co.kr/upload/store/2020/09/[3762]_20200917031519_6juwr.JPG
88,서울,강동구,01,0120,서울특별시 강동구 길동 457-4 서울특별시 강동구 천호대로 1131 (길동),서울특별시 강동구 천호대로 1131 거산 유팰리스,1700,천호대로길동,20201008,37.534651,127.137210,3949,A01,116.88,http://image.istarbucks.co.kr/upload/store/2020/10/[3949]_20201008084919_othvk.jpg
89,서울,강동구,01,0120,서울특별시 강동구 성내동 448-8 다성빌딩 1층,서울특별시 강동구 강동대로 199 (성내동),1843,올림픽공원북2문,20210805,37.5241832,127.1286775,4108,A01,115.65,http://image.istarbucks.co.kr/upload/store/2022/05/[4108]_20220519093926_n7eet.jpg
90,서울,강동구,01,0120,"서울특별시 강동구 강일동 723, 1층","서울특별시 강동구 고덕로 429 (강일동), 1층",2015,강일역,20220802,37.55747468801038,127.17351070838722,4342,A01,120.92,http://image.istarbucks.co.kr/upload/store/2022/07/[4342]_20220731045149_6730x.jpg
91,서울,강동구,01,0120,서울특별시 강동구 천호동 431-4 예경빌딩,서울특별시 강동구 올림픽로 651 (천호동),1682,천호사거리,20200730,37.539702,127.123542,3924,A01,116.13,http://image.istarbucks.co.kr/upload/store/2021/03/[3924]_20210306122414_3x0gz.jpg
92,서울,강동구,01,0120,서울특별시 강동구 고덕동 210-1 고덕센트럴푸르지오,"서울특별시 강동구 고덕로 399 (고덕동, 고덕센트럴푸르지오)",1754,상일동역,20210115,37.55754181615496,127.17072672474717,4003,A01,120.72,http://image.istarbucks.co.kr/upload/store/2021/01/[4003]_20210113050809_5wec8.jpg
93,서울,강동구,01,0120,서울특별시 강동구 명일동 47-7 명일이마트별관주차장,서울특별시 강동구 동남로75길 5 (명일동) 명일이마트별관주차장,766,명일이마트,20140424,37.553991,127.155984,9952,A01,119.4,http://image.istarbucks.co.kr/upload/store/2019/10/[9952]_20191029034429_jt6j7.jpg
94,서울,강동구,01,0120,서울특별시 강동구 성내동 62-4 태승빌딩,"서울특별시 강동구 천호대로 1012, 태승빌딩 (성내동)",17,천호역,20090508,37.53795191,127.1245793,9496,A01,116.11,http://image.istarbucks.co.kr/upload/store/2020/07/[9496]_20200713020318_r535p.jpg
